2831,<5,5,188,0,47,0,24,0,85,159,128,136,13,72,9,30,0,356,33,<5,0,<5,0,<5,<5,14,8
2832,10,54,206,0,127,<5,94,0,215,299,264,332,24,247,<5,126,0,716,20,<5,0,<5,0,<5,<5,49,<5
2833,<5,15,74,0,21,<5,14,0,42,70,61,90,<5,77,<5,29,0,187,<5,0,0,0,0,0,<5,5,0
2834,<5,39,587,0,186,<5,122,0,367,216,193,322,19,273,17,63,<5,1223,17,<5,<5,<5,0,<5,<5,36,<5
2835,<5,10,414,0,71,<5,32,<5,123,218,186,165,14,123,8,67,0,691,36,<5,0,<5,0,0,0,12,<5
2836,<5,22,79,0,23,<5,15,0,69,105,97,127,<5,103,7,42,<5,234,<5,0,0,0,0,0,0,19,<5
2838,<5,7,22,0,12,0,11,0,24,33,29,36,<5,28,<5,14,0,78,<5,0,0,0,0,0,0,<5,0
2839,<5,29,98,0,51,0,40,0,124,161,148,171,5,155,<5,75,0,382,12,<5,0,0,0,0,0,18,0
2840,9,58,243,<5,72,<5,50,0,130,302,257,289,18,182,12,124,0,598,13,<5,0,<5,0,<5,0,47,<5
2842,0,<5,123,0,36,0,19,0,42,59,43,63,11,35,5,7,0,206,6,0,0,<5,0,0,0,5,<5
2843,0,<5,192,0,43,0,26,<5,47,106,81,89,6,55,6,12,0,306,33,0,0,<5,0,0,0,7,0
2844,0,<5,259,0,35,<5,14,0,59,110,85,91,12,58,8,21,0,378,38,<5,0,<5,0,0,<5,12,0
2845,0,<5,248,<5,66,<5,32,0,128,160,137,160,25,120,12,43,<5,519,10,0,<5,<5,0,0,<5,14,11
2846,0,0,50,<5,<5,0,<5,0,14,18,16,22,<5,17,<5,<5,0,77,6,0,0,0,0,0,<5,<5,<5
2847,0,<5,434,<5,119,6,59,0,154,168,144,164,27,119,12,47,<5,765,12,<5,<5,7,0,5,<5,17,9
2848,0,<5,362,<5,103,5,61,0,176,142,127,172,18,130,12,36,<5,694,8,<5,0,<5,0,<5,<5,16,<5
2849,<5,<5,293,<5,57,<5,30,0,68,98,84,98,17,60,10,20,<5,436,24,0,0,0,0,<5,0,6,<5
2850,9,16,2181,16,454,21,219,<5,721,1141,945,1083,146,662,103,221,<5,3655,276,<5,<5,12,0,7,9,120,34
2852,<5,<5,473,<5,116,<5,65,<5,164,260,228,244,41,139,18,69,<5,827,48,0,0,5,0,<5,<5,23,9
2862,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0
2864,0,0,109,<5,22,0,7,0,19,52,43,39,10,11,<5,7,<5,153,20,0,0,<5,0,0,0,<5,<5
2865,0,<5,126,<5,20,0,13,0,26,59,47,44,11,27,<5,8,0,189,11,0,0,0,0,0,0,8,0
2866,0,6,408,<5,93,<5,38,0,84,222,171,142,28,54,16,35,<5,595,49,<5,0,0,0,<5,0,10,<5
2867,0,0,79,<5,21,0,10,0,40,50,41,24,<5,12,<5,13,0,146,18,0,0,<5,0,<5,0,<5,<5
2868,0,<5,90,<5,23,<5,13,0,36,66,48,47,6,31,6,9,0,163,15,0,0,<5,0,0,<5,<5,0
2869,8,21,242,0,70,<5,39,0,122,121,107,157,22,103,7,36,<5,482,21,0,0,0,0,<5,<5,28,5
2870,<5,45,1568,<5,438,17,169,<5,587,961,784,846,120,469,70,238,<5,2791,184,5,0,10,0,<5,5,124,29
2871,7,42,1409,8,265,10,108,0,451,724,580,571,84,316,54,165,<5,2294,141,7,<5,<5,0,5,5,60,17
2873,0,0,113,<5,17,0,9,0,31,40,32,29,<5,17,6,<5,0,163,15,0,0,<5,0,0,0,<5,<5
2874,0,0,51,0,5,<5,<5,0,23,33,19,30,5,19,5,<5,<5,87,24,0,0,<5,0,0,0,<5,0
2875,<5,<5,114,0,37,0,19,0,55,64,46,66,8,41,8,9,0,222,17,0,0,<5,0,<5,<5,<5,<5
2876,0,0,47,0,17,0,12,0,31,45,34,25,<5,24,<5,5,0,108,16,0,0,0,0,<5,0,<5,<5
2877,7,56,483,0,120,5,54,0,204,355,300,305,34,161,19,93,<5,903,56,0,0,<5,0,<5,<5,34,9
2878,<5,0,20,0,6,0,<5,0,16,23,18,29,<5,19,<5,<5,0,43,10,0,0,0,0,<5,0,<5,0
2879,0,12,117,0,27,<5,14,0,47,54,47,81,<5,72,5,17,<5,226,6,<5,0,<5,0,<5,<5,5,<5
2880,22,86,3138,14,756,20,352,<5,1385,1517,1340,1488,145,1145,101,474,8,5895,111,7,0,16,0,17,25,218,51
2898,0,0,37,0,<5,0,<5,0,<5,18,12,6,0,5,<5,0,0,42,14,0,0,0,0,0,0,0,0
2899,0,0,8,0,<5,0,<5,0,<5,<5,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0
2900,0,0,153,<5,20,0,<5,0,32,76,67,52,8,38,<5,9,0,207,27,0,0,0,0,0,0,<5,<5
2901,0,0,0,0,0,0,0,0,<5,<5,<5,5,<5,8,0,<5,0,9,0,0,0,0,0,0,0,<5,<5
2902,<5,6,1261,17,280,<5,87,<5,418,733,608,570,111,296,34,169,<5,2072,236,5,5,<5,0,<5,<5,42,57
2903,<5,5,704,13,167,6,42,0,268,487,399,362,86,184,19,95,<5,1203,121,<5,0,<5,0,<5,<5,30,40
2904,<5,<5,1028,6,220,<5,44,0,202,459,380,374,88,138,16,69,<5,1400,216,<5,0,<5,0,0,<5,25,53
2905,<5,25,1706,22,546,32,136,0,680,1702,1425,1220,238,514,77,345,<5,3098,146,9,<5,6,0,<5,7,85,126
2906,<5,10,1076,13,362,14,83,<5,374,1003,839,694,150,268,37,197,0,1874,100,7,<5,6,0,<5,<5,52,77
2907,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0
2911,0,<5,74,<5,26,<5,8,0,23,151,119,102,35,29,5,14,0,129,23,0,0,<5,0,0,0,<5,27
2912,0,5,167,9,66,<5,14,0,101,309,254,269,72,108,14,35,0,346,34,<5,<5,<5,0,0,0,19,43
2913,<5,17,1409,41,435,24,110,<5,509,1805,1465,1249,328,417,91,243,<5,2414,212,<5,8,7,0,<5,<5,68,201
2914,<5,6,527,34,303,16,53,<5,184,1394,1095,872,203,216,69,166,0,1002,81,<5,<5,<5,0,0,<5,31,130
2959,0,0,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,12,<5,370,74,89,<5,33,0,398,441,374,1195,568,597,25,61,0,1002,98,<5,6,8,0,0,0,64,416
3001,0,0,10,<5,0,0,0,0,16,13,13,11,<5,6,<5,8,0,36,<5,0,<5,0,0,0,0,0,<5
3002,<5,0,201,19,20,0,7,0,57,35,24,145,88,54,<5,5,0,284,100,0,0,<5,0,0,0,0,43
3003,<5,0,108,23,33,<5,12,0,135,94,78,302,150,152,11,8,0,279,24,<5,<5,0,0,0,0,0,84
3004,<5,0,373,17,31,<5,11,0,105,95,80,191,87,90,7,7,0,530,180,0,0,6,0,0,0,6,62
3006,<5,0,214,26,38,0,9,0,63,184,160,398,191,193,10,19,<5,352,134,<5,0,6,0,0,0,8,128
3008,<5,0,114,13,34,0,6,0,72,128,110,219,100,107,5,17,0,230,67,<5,0,<5,0,0,0,7,47
3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5
3011,14,<5,1514,142,386,7,181,<5,763,914,786,2081,882,1252,85,137,<5,3053,70,11,19,22,0,6,<5,98,454
3012,<5,6,2079,114,662,17,277,<5,847,1496,1293,2143,776,1174,110,216,8,3938,107,6,17,48,0,7,<5,79,419
3013,0,0,1233,55,341,6,100,<5,318,500,405,762,319,395,19,60,<5,1878,75,<5,0,9,0,5,<5,31,148
3015,<5,0,1329,31,386,10,122,<5,357,643,528,837,311,379,33,75,<5,2042,112,5,0,12,0,<5,<5,37,135
3016,0,<5,1311,26,294,11,73,<5,405,479,404,727,271,349,16,77,<5,2024,294,<5,<5,15,0,<5,<5,31,124
3018,<5,<5,1792,21,320,6,114,0,384,530,458,725,253,392,23,76,<5,2552,216,6,<5,13,0,<5,<5,30,81
3019,<5,0,763,33,341,14,227,<5,470,840,769,1285,444,721,132,139,<5,1949,9,<5,<5,25,0,0,0,63,225
3020,7,<5,5422,147,1714,48,827,<5,1578,3789,3312,5057,1555,2908,442,634,23,9878,235,21,36,60,0,28,18,237,696
3021,5,7,6863,149,2890,84,1477,<5,2672,5374,4783,6631,2112,3699,473,964,32,13856,158,25,48,113,0,61,43,279,1012
3022,0,0,488,22,149,<5,64,<5,162,370,311,396,127,215,31,67,0,897,23,0,<5,7,0,<5,<5,15,62
3023,<5,<5,3756,95,2072,101,928,7,1522,5876,4797,5457,1659,2361,438,785,11,8212,178,30,21,84,0,18,30,213,758
3024,<5,18,1091,38,732,37,317,<5,596,2692,2273,2180,559,895,202,487,0,2932,54,20,<5,22,0,6,<5,132,206
3025,<5,<5,2169,19,525,15,224,0,400,893,768,994,318,457,133,115,<5,3138,137,<5,<5,10,0,6,<5,43,154
3026,0,0,12,0,<5,0,<5,0,13,8,7,18,0,20,0,<5,0,36,0,0,0,0,0,0,0,<5,0
3027,0,0,71,11,72,<5,26,0,33,471,372,366,79,118,34,49,0,217,7,0,0,5,0,0,0,10,44
3028,6,5,2825,51,1026,24,497,<5,1040,2174,1866,2490,813,1315,162,323,10,5320,114,11,13,34,0,10,10,121,294
3029,6,8,4695,119,2275,83,957,17,1755,9341,7743,7927,2173,2721,836,1158,8,9791,273,25,23,60,0,14,15,343,832
3030,10,18,5682,175,2492,94,971,10,2219,8181,6827,7745,2206,3228,632,1123,15,11466,478,29,26,82,0,15,18,367,831
3031,<5,<5,1244,82,359,12,184,<5,740,878,788,1581,696,837,92,180,<5,2701,87,6,15,22,0,<5,0,71,439
3032,<5,0,1767,119,580,12,200,<5,697,1161,1028,2041,876,1034,89,198,8,3239,234,10,11,20,0,<5,<5,80,480
3033,0,0,2494,27,582,12,197,0,323,707,539,826,346,322,23,75,<5,3230,261,6,<5,6,0,5,0,28,131
3034,0,0,2230,16,549,5,180,0,327,545,448,704,289,317,28,53,5,2903,206,0,<5,14,0,9,<5,20,116
3036,0,<5,773,<5,187,5,45,0,85,225,160,288,115,107,6,21,0,977,156,<5,<5,<5,0,<5,0,<5,43
3037,6,<5,3165,75,1788,82,762,<5,1257,4300,3373,4131,1424,1565,297,490,13,6447,117,16,21,63,0,19,19,151,665
3038,<5,<5,2954,56,1236,32,461,<5,768,1538,1212,2058,940,846,91,182,<5,4785,189,7,7,26,0,19,13,85,365
3039,0,0,1425,35,325,7,69,0,282,348,296,612,284,270,16,43,<5,1928,201,0,<5,7,0,<5,0,23,138
3040,<5,<5,2059,41,476,20,127,<5,432,753,608,1115,515,459,28,86,0,2889,446,5,<5,10,0,0,<5,38,253
3041,0,0,1092,19,292,6,78,<5,207,398,310,578,260,212,14,26,0,1483,250,<5,<5,<5,0,<5,<5,16,116
3042,0,<5,2484,30,598,8,203,0,348,756,612,882,337,397,31,83,<5,3283,171,<5,0,10,0,<5,<5,31,128
3043,<5,<5,2747,17,814,19,365,0,592,1240,1025,1334,451,675,73,187,5,4210,191,7,<5,22,0,10,8,73,184
3044,5,<5,2947,54,835,27,257,0,645,1314,1050,1517,591,667,62,135,<5,4282,264,6,<5,10,0,9,8,59,269
3045,0,0,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0,0
3046,<5,<5,4476,55,1409,43,672,<5,1423,2466,2086,2660,803,1194,224,293,7,7435,235,17,11,27,0,17,8,142,379
3047,<5,<5,2240,65,1420,61,974,<5,1578,2467,2257,3092,680,1760,426,397,10,5894,27,8,14,22,0,15,13,203,382
3048,5,8,1713,31,1434,37,1018,<5,1409,2319,2118,2768,728,1443,382,327,7,5094,10,15,<5,24,0,26,12,193,431
3049,0,<5,945,11,364,15,160,<5,300,630,522,677,221,339,26,86,<5,1658,55,<5,0,11,0,9,<5,32,96
3051,6,0,674,73,154,<5,91,<5,533,497,455,1196,608,679,53,109,<5,1693,87,<5,11,16,0,<5,<5,34,429
3052,30,0,259,49,41,<5,15,0,96,99,85,580,460,124,13,8,0,404,86,<5,0,0,0,0,0,<5,451
3053,16,0,559,99,138,<5,83,<5,408,433,393,1131,624,510,58,97,0,1334,124,<5,6,14,0,<5,0,39,516
3054,<5,0,468,69,87,<5,31,<5,127,203,173,576,353,251,7,45,0,756,206,<5,0,<5,0,<5,<5,8,239
3055,<5,<5,1264,92,370,6,123,0,458,490,417,1069,518,556,34,66,0,2118,90,<5,0,6,0,8,7,40,294
3056,<5,<5,1953,224,555,<5,219,<5,732,600,498,1764,959,869,28,79,5,3225,138,7,8,11,0,10,<5,71,566
3057,<5,0,808,102,198,<5,52,0,251,282,233,799,449,360,23,33,0,1235,58,5,<5,6,0,<5,<5,17,257
3058,5,<5,3807,175,1238,22,466,0,1191,1596,1304,2616,1191,1229,124,172,6,6117,245,5,<5,25,0,20,8,110,587
3059,0,<5,949,8,570,22,266,0,363,890,698,925,393,312,71,95,<5,1810,87,<5,<5,9,0,<5,<5,35,177
3060,<5,<5,2191,27,749,19,326,0,519,1237,1075,1308,376,540,177,121,5,3418,101,<5,7,16,0,13,9,56,156
3061,0,0,848,7,484,12,317,0,374,511,465,659,155,335,99,47,<5,1745,22,<5,0,8,0,8,0,33,93
3062,0,0,0,0,0,0,0,0,0,<5,<5,<5,<5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,0,0,38,<5,13,<5,11,0,15,28,20,32,9,18,<5,<5,0,68,10,0,0,0,0,0,0,<5,5
3064,7,8,3168,93,3186,114,2126,<5,2456,8411,7007,7318,1871,3052,942,930,16,10041,116,28,24,56,0,21,15,330,1037
3065,7,0,603,84,178,<5,103,0,496,458,423,922,350,555,63,127,<5,1511,96,<5,8,10,0,0,<5,28,185
3066,<5,<5,388,69,126,<5,64,<5,421,424,402,754,290,488,49,138,<5,1219,28,<5,10,<5,0,<5,0,53,148
3067,<5,<5,416,52,88,0,36,0,194,143,123,414,213,218,9,13,0,730,63,<5,<5,<5,0,0,0,6,116
3068,5,0,1301,136,302,10,106,<5,524,412,348,1002,515,484,17,68,<5,2195,254,<5,6,14,0,<5,<5,40,305
3070,<5,<5,2214,144,628,5,187,0,605,690,565,1491,737,724,41,80,0,3333,227,<5,<5,14,0,7,8,40,373
3071,5,6,1860,113,468,9,129,0,632,758,593,1285,580,647,41,99,5,2956,131,8,0,11,0,14,<5,46,296
3072,13,8,3454,211,1105,17,416,<5,1474,1699,1413,2707,1111,1475,126,237,5,6152,212,7,12,18,0,19,6,100,499
3073,19,11,7177,144,2046,50,851,<5,2417,3268,2816,4087,1396,2109,253,466,15,11845,382,12,9,36,0,29,13,198,603
3074,5,5,3668,32,1463,19,684,<5,1286,1749,1521,2126,720,1051,175,216,12,6398,103,11,19,22,0,32,13,121,351
3075,<5,6,3423,38,1516,23,702,<5,1303,2037,1734,2180,724,1091,232,270,15,6294,149,7,17,24,0,24,10,114,327
3076,<5,13,2356,53,1248,29,602,<5,1219,3162,2620,2847,847,1275,275,405,9,5210,106,20,10,24,0,10,14,150,385
3078,<5,0,847,55,189,<5,37,0,391,304,243,628,332,248,10,43,<5,1400,159,<5,<5,5,0,<5,0,22,193
3079,<5,0,1158,26,265,<5,68,0,284,376,315,600,305,189,13,29,<5,1628,384,<5,0,14,0,<5,0,16,162
3081,7,<5,1398,57,476,10,240,<5,979,1032,917,1360,479,742,121,195,<5,3171,69,9,5,18,0,5,<5,88,237
3082,<5,13,2728,46,1160,30,460,<5,1002,2115,1689,2370,980,970,125,262,10,4953,124,16,9,23,0,16,8,127,403
3083,13,8,3792,88,985,28,306,<5,883,1587,1262,2446,1341,755,76,159,5,5471,323,11,9,20,0,15,<5,87,868
3084,<5,<5,2692,45,510,13,129,<5,537,937,742,1258,611,395,45,87,<5,3628,756,6,13,9,0,<5,<5,41,260
3085,0,<5,1460,22,315,14,79,0,279,592,471,695,321,226,19,58,<5,1995,192,<5,<5,10,0,0,<5,15,145
3086,0,0,<5,<5,0,0,0,0,0,0,0,<5,<5,0,0,0,0,<5,0,0,0,0,0,0,0,0,<5
3087,<5,<5,1134,14,302,13,97,0,306,503,388,550,224,221,20,62,0,1719,113,<5,0,11,0,<5,0,27,82
3088,<5,0,2965,39,603,26,155,<5,587,1343,1086,1513,737,498,46,182,<5,4145,375,10,<5,15,0,<5,<5,50,229
3089,0,0,771,20,226,11,49,0,207,532,401,629,304,174,12,62,0,1169,142,7,0,<5,0,0,0,25,107
3090,0,0,106,<5,40,<5,8,0,23,64,44,89,45,17,0,7,0,152,40,0,0,0,0,0,0,0,16
3091,0,0,105,<5,30,<5,5,0,20,43,28,69,36,18,<5,5,<5,145,50,0,0,<5,0,0,0,<5,6
3093,0,0,430,7,63,6,12,0,76,119,104,213,81,127,<5,17,0,586,141,0,<5,0,0,<5,0,5,20
3094,<5,<5,934,13,173,7,46,0,171,380,311,438,203,155,9,47,0,1277,175,5,<5,11,0,<5,<5,14,57
3095,<5,<5,1933,39,473,25,95,0,389,984,743,1298,665,358,20,92,<5,2709,577,<5,<5,16,0,0,<5,39,192
3096,0,<5,178,6,40,<5,16,0,34,102,79,111,50,31,5,8,<5,249,40,<5,0,<5,0,<5,0,<5,12
3097,0,0,94,<5,23,<5,5,0,12,67,46,61,23,18,0,<5,0,122,51,0,0,<5,0,0,0,0,7
3099,0,0,376,10,102,5,21,<5,76,280,194,278,125,94,11,30,0,555,77,0,0,<5,0,<5,0,12,28
3101,<5,6,1321,61,289,5,42,0,458,442,341,830,458,266,10,31,<5,1970,670,<5,7,7,0,0,<5,17,277
3102,<5,0,480,8,110,5,21,0,72,184,140,261,104,81,6,16,<5,626,186,0,0,<5,0,<5,0,<5,70
3103,<5,0,1237,23,219,<5,40,0,206,441,349,597,300,172,17,29,<5,1569,529,<5,<5,<5,0,0,<5,15,156
3104,0,0,1434,33,367,12,83,0,182,647,497,923,447,235,15,26,0,1829,684,<5,9,11,0,<5,<5,12,234
3105,<5,<5,1753,7,365,6,93,0,182,419,325,549,276,183,17,23,<5,2164,361,<5,8,9,0,<5,<5,16,102
3106,<5,0,1753,18,330,<5,86,0,219,549,420,772,370,236,20,32,<5,2182,548,<5,<5,7,0,<5,0,13,150
3107,0,0,1948,16,381,9,98,0,229,554,427,714,337,231,28,41,0,2450,583,<5,9,12,0,7,<5,10,126
3108,0,0,2789,35,552,8,159,0,415,907,726,1197,552,435,56,68,<5,3648,839,<5,13,20,0,<5,<5,26,210
3109,0,0,3541,43,638,13,176,0,436,1438,1129,1703,798,490,69,73,6,4496,776,<5,13,26,0,5,<5,33,317
3111,<5,0,1427,14,246,12,70,<5,197,469,356,575,251,174,23,46,<5,1844,358,<5,<5,8,0,<5,0,12,96
3113,0,0,545,13,140,<5,26,<5,111,275,203,344,161,79,5,24,0,738,197,<5,0,<5,0,0,0,7,52
3114,0,0,277,<5,47,0,14,0,25,67,48,95,61,24,0,<5,0,327,83,0,0,0,0,0,0,<5,19
3115,0,0,215,5,55,<5,9,<5,46,130,86,148,74,34,<5,9,0,303,82,0,0,<5,0,0,0,5,22
3116,0,<5,1141,12,239,6,71,0,242,568,439,506,243,203,28,49,<5,1637,187,<5,0,7,0,<5,<5,20,77
3121,<5,0,1957,136,480,9,227,0,901,848,745,1627,730,946,78,161,0,3663,228,<5,8,34,<5,6,<5,51,462
3122,<5,0,911,83,171,<5,30,0,355,334,288,946,608,263,13,30,0,1429,419,<5,<5,7,0,<5,0,22,487
3123,<5,<5,735,27,130,<5,28,0,182,259,206,519,308,158,9,18,0,1029,300,<5,<5,7,0,0,0,11,222
3124,<5,0,1619,34,280,17,36,<5,249,423,356,776,421,169,20,29,<5,2018,717,<5,5,6,0,0,<5,10,252
3125,<5,0,1494,37,249,<5,70,0,279,450,352,895,559,241,29,36,<5,2009,256,<5,7,11,0,<5,0,23,439
3126,0,0,540,14,84,<5,17,0,72,123,91,248,136,64,<5,6,0,650,300,0,0,<5,0,0,0,5,74
3127,0,<5,1205,29,216,13,30,0,230,431,340,727,390,174,19,34,<5,1583,512,0,7,7,0,<5,<5,12,199
3128,<5,<5,1713,48,295,5,84,0,472,730,602,1181,601,418,47,62,<5,2538,273,0,21,19,0,<5,<5,29,262
3129,0,0,1753,37,314,6,91,0,338,750,600,851,363,309,31,66,<5,2410,306,<5,10,16,0,0,0,22,152
3130,<5,<5,3777,55,652,16,166,<5,694,1281,1005,1640,747,473,64,94,<5,4989,745,<5,12,26,<5,5,0,37,285
3131,0,0,2921,36,450,14,124,<5,650,1121,873,1274,549,478,65,87,<5,4047,396,5,16,24,0,<5,0,37,223
3132,<5,<5,1670,38,287,7,81,<5,419,785,627,899,405,314,44,51,<5,2402,261,6,6,14,0,0,0,24,139
3133,0,<5,2842,29,437,12,100,<5,388,1014,755,1211,574,336,43,65,<5,3566,672,5,<5,13,0,<5,<5,31,194
3134,<5,<5,3423,51,640,25,174,<5,913,1772,1399,1935,709,754,137,181,<5,5045,563,10,18,19,0,<5,<5,93,260
3135,<5,<5,2215,25,398,9,96,<5,607,1089,865,1212,457,510,81,120,0,3290,311,<5,<5,14,0,<5,<5,56,162
3136,<5,9,5300,77,895,27,298,0,1404,2783,2287,2822,1081,1113,193,380,5,7953,601,17,7,24,0,5,0,127,352
3137,<5,0,1893,17,329,16,98,<5,434,978,748,831,331,330,30,132,<5,2756,90,<5,0,14,0,<5,<5,39,102
3138,0,<5,2257,31,551,23,176,<5,699,1576,1276,1617,623,597,100,207,<5,3661,160,9,<5,22,0,<5,<5,86,205
3139,0,0,1263,11,315,13,99,0,369,1147,878,852,336,297,46,156,5,2093,138,7,<5,11,0,<5,<5,35,93
3140,<5,<5,2005,21,378,8,104,0,563,1108,879,1003,405,402,28,159,<5,3096,179,5,<5,24,0,<5,<5,64,105
3141,<5,<5,1049,75,256,<5,119,0,492,413,361,909,458,493,23,88,<5,1945,282,12,14,15,0,0,0,31,302
3142,0,<5,583,26,106,<5,23,0,125,160,136,323,155,152,6,19,0,809,362,0,<5,7,0,0,0,7,112
3143,<5,0,584,15,98,<5,21,0,137,188,159,301,129,112,9,29,0,812,214,<5,<5,5,0,<5,0,<5,105
3144,0,0,636,10,126,0,22,0,97,136,102,262,116,100,<5,16,0,807,350,<5,<5,<5,0,0,0,9,84
3145,0,<5,1510,35,320,5,63,<5,339,468,374,767,390,260,9,52,<5,2085,513,<5,<5,8,0,<5,0,20,229
3146,0,0,1408,41,315,18,50,0,248,482,369,789,383,231,6,37,<5,1840,653,<5,<5,6,0,<5,0,11,218
3147,<5,0,1268,26,354,10,116,0,511,552,473,752,323,269,31,74,<5,2127,250,<5,6,11,0,<5,<5,28,153
3148,0,<5,868,22,212,<5,75,0,311,406,334,532,230,234,22,53,<5,1441,92,<5,<5,7,0,<5,<5,26,101
3149,<5,<5,3822,33,685,20,159,0,557,1396,1063,1666,800,480,51,78,<5,4874,1099,<5,12,17,0,8,5,30,359
3150,<5,<5,7428,72,1188,26,345,<5,842,2638,2027,3256,1667,806,114,154,13,9242,1871,11,54,52,0,6,<5,68,671
3151,0,0,1620,24,281,5,81,0,259,447,348,590,305,174,28,17,<5,2064,265,<5,<5,6,0,<5,0,11,129
3152,<5,<5,4085,50,787,21,243,<5,706,1695,1336,1974,887,652,90,160,8,5529,464,9,14,32,0,10,<5,55,332
3153,<5,<5,2444,30,501,18,160,0,797,1553,1284,1471,518,664,91,212,<5,3991,176,13,9,12,0,<5,6,76,161
3154,0,0,469,7,96,<5,25,<5,140,297,221,263,90,135,15,35,0,734,31,<5,0,<5,0,0,0,14,35
3155,<5,5,2789,35,556,15,185,<5,865,1630,1369,1566,524,778,91,267,6,4539,190,15,<5,19,0,<5,<5,91,156
3156,5,<5,3903,42,875,27,269,<5,1143,2296,1800,2290,899,916,97,320,12,6114,291,18,6,23,0,<5,<5,128,293
3157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<5,0,0,0,0,0,0,0,0
3158,0,0,468,16,134,<5,39,0,152,394,314,414,187,165,13,39,<5,802,62,<5,<5,5,0,<5,0,23,59
3159,0,0,180,<5,49,<5,14,0,65,164,129,158,71,79,<5,15,0,311,17,<5,0,<5,0,0,0,<5,29
3160,<5,<5,732,22,175,<5,45,0,239,587,471,588,253,252,23,73,<5,1221,63,<5,<5,9,0,0,<5,31,77
3161,<5,<5,922,40,200,7,39,<5,217,389,326,574,260,185,24,40,<5,1275,313,<5,6,<5,0,0,0,11,184
3162,0,0,1624,41,347,5,85,0,369,487,398,668,301,280,25,33,0,2222,517,<5,7,9,0,0,<5,11,197
3163,<5,0,2735,58,575,8,133,0,723,1097,901,1350,562,551,43,73,<5,3955,436,6,7,28,0,<5,5,36,287
3164,0,0,<5,0,0,0,0,0,<5,<5,<5,5,<5,0,<5,0,0,<5,0,0,0,0,0,0,0,0,<5
3165,<5,<5,3067,31,690,11,163,0,539,1272,998,1333,539,435,38,107,7,4124,371,<5,7,17,0,<5,<5,33,249
3166,<5,<5,2493,43,573,10,184,0,583,1022,811,1254,567,527,55,82,<5,3626,233,5,13,20,0,6,<5,46,275
3167,0,<5,1316,18,301,7,103,0,326,471,356,531,254,202,12,40,0,1908,111,<5,<5,6,0,8,<5,17,92
3168,9,0,1684,33,320,<5,108,0,408,796,642,1247,715,380,44,56,<5,2421,157,6,8,8,0,<5,<5,32,548
3169,<5,<5,2624,18,653,10,285,<5,733,1251,1009,1411,595,571,84,107,10,4061,107,8,15,24,0,7,<5,36,268
3170,0,0,2617,34,543,15,194,<5,453,1065,817,1077,481,404,46,97,9,3631,291,5,12,22,0,7,<5,26,195
3171,0,<5,2650,53,792,25,487,<5,852,1782,1499,2183,862,989,184,163,14,4677,80,5,24,39,0,8,7,64,361
3172,0,0,2808,33,637,32,312,<5,649,1754,1443,1914,779,741,143,207,6,4375,252,11,16,34,0,6,5,52,339
3173,0,<5,2518,28,724,42,353,<5,724,1991,1519,1946,817,762,106,224,10,4240,126,5,21,27,0,<5,<5,49,384
3174,<5,5,4672,88,1273,34,664,<5,1958,3579,3022,3619,1241,1742,300,488,9,8710,201,17,25,60,0,15,8,146,571
3175,<5,6,6274,107,1936,39,1050,11,3088,4939,4262,6024,1561,3332,622,625,23,12661,284,27,82,78,0,31,15,380,786
3177,<5,6,1411,25,491,12,279,<5,829,1205,1061,1372,340,724,141,208,<5,3083,23,9,18,14,0,5,<5,90,156
3178,<5,<5,2814,46,826,38,249,<5,583,1949,1475,2061,1012,613,62,154,<5,4147,323,6,10,28,0,<5,<5,72,355
3179,0,0,596,9,139,5,46,0,138,394,308,442,202,170,22,41,0,920,47,<5,<5,7,0,<5,<5,14,91
3180,<5,0,1047,9,166,7,47,0,158,515,407,483,203,172,26,47,<5,1401,105,<5,<5,8,0,<5,0,10,78
3181,<5,<5,1544,83,277,9,91,0,580,331,281,917,484,472,16,49,<5,2433,194,7,11,18,0,<5,<5,41,324
3182,8,<5,1142,90,192,<5,78,0,1107,433,384,1297,461,1014,25,80,<5,2758,205,9,<5,16,0,<5,<5,52,243
3183,<5,<5,948,88,253,6,80,<5,556,696,574,1182,472,518,89,60,<5,1837,145,<5,<5,10,0,0,<5,30,262
3184,<5,<5,647,47,139,<5,34,0,274,417,368,647,242,393,11,72,<5,1173,164,<5,<5,7,0,0,0,24,132
3185,<5,<5,962,40,177,5,43,<5,247,350,276,576,249,222,39,24,0,1371,238,<5,<5,5,0,<5,<5,15,150
3186,0,0,1378,22,230,5,42,0,232,371,306,554,233,219,14,46,0,1786,861,0,<5,8,0,<5,0,12,96
3187,<5,<5,1512,16,249,6,42,0,205,363,277,529,222,175,12,32,0,1857,498,5,<5,10,0,0,0,17,98
